geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area
36087011101,"Census Tract 111.01, Rockland County, New York",6672.0,4812.0,109059.0,413600.0,1977.0,3704.0,373.0,24.0,880.0,0.0,0.0,81.0,1634.0,New York City,New York-Newark-Jersey City
36087011302,"Census Tract 113.02, Rockland County, New York",5281.0,3737.0,120313.0,443600.0,1567.0,3432.0,335.0,5.0,758.0,0.0,0.0,29.0,722.0,New York City,New York-Newark-Jersey City
36087013001,"Census Tract 130.01, Rockland County, New York",2897.0,2173.0,121750.0,446000.0,900.0,2160.0,199.0,17.0,178.0,0.0,6.0,75.0,271.0,New York City,New York-Newark-Jersey City
36087013002,"Census Tract 130.02, Rockland County, New York",5715.0,3574.0,117561.0,484700.0,1964.0,4415.0,98.0,0.0,445.0,0.0,0.0,51.0,706.0,New York City,New York-Newark-Jersey City
36087010802,"Census Tract 108.02, Rockland County, New York",5046.0,3644.0,143125.0,549600.0,2544.0,4033.0,42.0,9.0,655.0,0.0,0.0,9.0,298.0,New York City,New York-Newark-Jersey City
36087011601,"Census Tract 116.01, Rockland County, New York",3428.0,2229.0,137679.0,582400.0,1442.0,3102.0,19.0,0.0,138.0,0.0,5.0,45.0,119.0,New York City,New York-Newark-Jersey City
36087012700,"Census Tract 127, Rockland County, New York",4503.0,2969.0,73611.0,430100.0,1314.0,3442.0,41.0,94.0,192.0,0.0,0.0,42.0,692.0,New York City,New York-Newark-Jersey City
36087012103,"Census Tract 121.03, Rockland County, New York",5802.0,2052.0,55000.0,670500.0,385.0,5786.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,New York City,New York-Newark-Jersey City
36087012300,"Census Tract 123, Rockland County, New York",6096.0,3217.0,38077.0,341000.0,303.0,887.0,1502.0,4.0,14.0,0.0,164.0,0.0,3525.0,New York City,New York-Newark-Jersey City
36087012600,"Census Tract 126, Rockland County, New York",6339.0,4376.0,122599.0,432400.0,1872.0,5249.0,281.0,132.0,329.0,0.0,0.0,0.0,348.0,New York City,New York-Newark-Jersey City
36087012502,"Census Tract 125.02, Rockland County, New York",5454.0,3608.0,108958.0,434200.0,1707.0,3251.0,1053.0,0.0,274.0,0.0,50.0,204.0,622.0,New York City,New York-Newark-Jersey City
36087011602,"Census Tract 116.02, Rockland County, New York",6186.0,3984.0,89559.0,666700.0,1926.0,4924.0,414.0,0.0,459.0,0.0,0.0,0.0,389.0,New York City,New York-Newark-Jersey City
36087010801,"Census Tract 108.01, Rockland County, New York",4661.0,3277.0,150962.0,604500.0,2157.0,3539.0,420.0,15.0,292.0,0.0,13.0,95.0,287.0,New York City,New York-Newark-Jersey City
36087011404,"Census Tract 114.04, Rockland County, New York",3920.0,3162.0,104111.0,337000.0,1661.0,2249.0,641.0,0.0,451.0,0.0,0.0,67.0,512.0,New York City,New York-Newark-Jersey City
36087011405,"Census Tract 114.05, Rockland County, New York",4190.0,2795.0,108476.0,411800.0,1308.0,1755.0,1369.0,8.0,304.0,0.0,49.0,180.0,533.0,New York City,New York-Newark-Jersey City
36087011505,"Census Tract 115.05, Rockland County, New York",3219.0,1072.0,26375.0,339200.0,23.0,3098.0,2.0,0.0,63.0,0.0,26.0,29.0,1.0,New York City,New York-Newark-Jersey City
36087011506,"Census Tract 115.06, Rockland County, New York",5267.0,1533.0,24708.0,445100.0,202.0,4974.0,78.0,17.0,32.0,0.0,0.0,5.0,161.0,New York City,New York-Newark-Jersey City
36087011901,"Census Tract 119.01, Rockland County, New York",4025.0,2495.0,103635.0,338600.0,918.0,2323.0,146.0,0.0,331.0,0.0,0.0,110.0,1115.0,New York City,New York-Newark-Jersey City
36087011902,"Census Tract 119.02, Rockland County, New York",3195.0,2399.0,69583.0,374700.0,851.0,2049.0,64.0,0.0,145.0,0.0,30.0,20.0,887.0,New York City,New York-Newark-Jersey City
36087012105,"Census Tract 121.05, Rockland County, New York",6114.0,2232.0,25687.0,670000.0,133.0,5688.0,232.0,0.0,9.0,0.0,0.0,30.0,155.0,New York City,New York-Newark-Jersey City
36087012106,"Census Tract 121.06, Rockland County, New York",4563.0,1895.0,60625.0,402900.0,358.0,3290.0,555.0,0.0,110.0,0.0,19.0,5.0,584.0,New York City,New York-Newark-Jersey City
36087012203,"Census Tract 122.03, Rockland County, New York",3229.0,1354.0,40833.0,427800.0,372.0,3148.0,31.0,4.0,5.0,6.0,0.0,5.0,30.0,New York City,New York-Newark-Jersey City
36087012204,"Census Tract 122.04, Rockland County, New York",4007.0,1302.0,41379.0,456600.0,262.0,3630.0,182.0,0.0,45.0,0.0,60.0,67.0,23.0,New York City,New York-Newark-Jersey City
36087012401,"Census Tract 124.01, Rockland County, New York",5119.0,3385.0,50453.0,224800.0,758.0,1370.0,2980.0,0.0,312.0,0.0,0.0,38.0,419.0,New York City,New York-Newark-Jersey City
36087012402,"Census Tract 124.02, Rockland County, New York",5515.0,3684.0,47391.0,309600.0,345.0,474.0,2067.0,0.0,137.0,0.0,0.0,34.0,2803.0,New York City,New York-Newark-Jersey City
36087013401,"Census Tract 134.01, Rockland County, New York",4698.0,3230.0,108516.0,468200.0,1631.0,3374.0,18.0,0.0,721.0,0.0,0.0,43.0,542.0,New York City,New York-Newark-Jersey City
36087013402,"Census Tract 134.02, Rockland County, New York",4111.0,2861.0,120795.0,467800.0,1476.0,3035.0,110.0,19.0,462.0,0.0,0.0,53.0,432.0,New York City,New York-Newark-Jersey City
36087011403,"Census Tract 114.03, Rockland County, New York",5757.0,3981.0,117600.0,468400.0,2147.0,4218.0,286.0,0.0,516.0,0.0,37.0,61.0,639.0,New York City,New York-Newark-Jersey City
36103122707,"Census Tract 1227.07, Suffolk County, New York",3014.0,2106.0,95040.0,357800.0,557.0,2421.0,0.0,0.0,152.0,0.0,0.0,23.0,418.0,New York City,New York-Newark-Jersey City
36103135002,"Census Tract 1350.02, Suffolk County, New York",5345.0,3569.0,104956.0,425600.0,1746.0,4584.0,27.0,0.0,366.0,0.0,0.0,56.0,312.0,New York City,New York-Newark-Jersey City
36103111202,"Census Tract 1112.02, Suffolk County, New York",4889.0,3319.0,94318.0,357200.0,1113.0,3170.0,308.0,0.0,148.0,0.0,35.0,75.0,1153.0,New York City,New York-Newark-Jersey City
36103112204,"Census Tract 1122.04, Suffolk County, New York",4090.0,2829.0,127244.0,471500.0,1467.0,3351.0,63.0,0.0,162.0,41.0,6.0,133.0,334.0,New York City,New York-Newark-Jersey City
36103146402,"Census Tract 1464.02, Suffolk County, New York",3720.0,2604.0,80000.0,353900.0,710.0,3199.0,138.0,0.0,104.0,0.0,0.0,33.0,246.0,New York City,New York-Newark-Jersey City
36103158321,"Census Tract 1583.21, Suffolk County, New York",10304.0,7083.0,83040.0,334700.0,2812.0,6120.0,870.0,103.0,1619.0,0.0,20.0,141.0,1534.0,New York City,New York-Newark-Jersey City
36103190704,"Census Tract 1907.04, Suffolk County, New York",3052.0,2378.0,88778.0,1547700.0,1207.0,2136.0,220.0,12.0,37.0,0.0,0.0,34.0,613.0,New York City,New York-Newark-Jersey City
36103145603,"Census Tract 1456.03, Suffolk County, New York",6777.0,4316.0,56929.0,274500.0,463.0,876.0,916.0,0.0,179.0,0.0,40.0,91.0,4675.0,New York City,New York-Newark-Jersey City
36103145605,"Census Tract 1456.05, Suffolk County, New York",3844.0,2365.0,82750.0,273700.0,393.0,792.0,549.0,0.0,80.0,0.0,21.0,44.0,2358.0,New York City,New York-Newark-Jersey City
36103145901,"Census Tract 1459.01, Suffolk County, New York",3298.0,2278.0,78603.0,285700.0,497.0,1363.0,573.0,0.0,80.0,0.0,64.0,85.0,1133.0,New York City,New York-Newark-Jersey City
36103146605,"Census Tract 1466.05, Suffolk County, New York",950.0,666.0,102938.0,348200.0,146.0,782.0,38.0,0.0,9.0,13.0,0.0,12.0,96.0,New York City,New York-Newark-Jersey City
36103146614,"Census Tract 1466.14, Suffolk County, New York",5002.0,3679.0,105679.0,403300.0,1648.0,4543.0,77.0,0.0,81.0,0.0,0.0,82.0,219.0,New York City,New York-Newark-Jersey City
36103110502,"Census Tract 1105.02, Suffolk County, New York",2770.0,1856.0,119479.0,581600.0,979.0,2655.0,48.0,0.0,43.0,0.0,0.0,19.0,5.0,New York City,New York-Newark-Jersey City
36103110803,"Census Tract 1108.03, Suffolk County, New York",6423.0,4323.0,125953.0,643800.0,2208.0,5820.0,47.0,0.0,46.0,0.0,0.0,30.0,480.0,New York City,New York-Newark-Jersey City
36103111001,"Census Tract 1110.01, Suffolk County, New York",2002.0,1596.0,90179.0,474700.0,903.0,1599.0,80.0,7.0,81.0,0.0,0.0,10.0,232.0,New York City,New York-Newark-Jersey City
36103111601,"Census Tract 1116.01, Suffolk County, New York",4168.0,2962.0,109076.0,435300.0,1424.0,3599.0,105.0,0.0,24.0,0.0,1.0,54.0,385.0,New York City,New York-Newark-Jersey City
36103111701,"Census Tract 1117.01, Suffolk County, New York",5681.0,3969.0,66741.0,428100.0,1420.0,5147.0,29.0,0.0,29.0,0.0,0.0,28.0,448.0,New York City,New York-Newark-Jersey City
36103111803,"Census Tract 1118.03, Suffolk County, New York",2933.0,1872.0,157240.0,534300.0,1029.0,2414.0,80.0,0.0,86.0,0.0,0.0,37.0,316.0,New York City,New York-Newark-Jersey City
36103112001,"Census Tract 1120.01, Suffolk County, New York",5245.0,3740.0,106625.0,385900.0,1510.0,3792.0,88.0,0.0,431.0,0.0,0.0,37.0,897.0,New York City,New York-Newark-Jersey City
36103112211,"Census Tract 1122.11, Suffolk County, New York",4596.0,3269.0,158625.0,620300.0,1828.0,3576.0,97.0,0.0,526.0,0.0,0.0,50.0,347.0,New York City,New York-Newark-Jersey City
36103112213,"Census Tract 1122.13, Suffolk County, New York",5512.0,3802.0,155324.0,625400.0,2226.0,3321.0,429.0,0.0,1163.0,22.0,24.0,82.0,471.0,New York City,New York-Newark-Jersey City
36103159204,"Census Tract 1592.04, Suffolk County, New York",4134.0,2990.0,74697.0,380900.0,946.0,3163.0,290.0,0.0,4.0,0.0,0.0,7.0,670.0,New York City,New York-Newark-Jersey City
36103159406,"Census Tract 1594.06, Suffolk County, New York",4931.0,3466.0,85089.0,374900.0,807.0,3661.0,247.0,0.0,39.0,0.0,6.0,88.0,890.0,New York City,New York-Newark-Jersey City
36103159505,"Census Tract 1595.05, Suffolk County, New York",8688.0,6004.0,88207.0,259500.0,1291.0,6302.0,795.0,0.0,0.0,0.0,0.0,0.0,1591.0,New York City,New York-Newark-Jersey City
36103147901,"Census Tract 1479.01, Suffolk County, New York",4225.0,3109.0,72500.0,375500.0,1110.0,3552.0,129.0,8.0,79.0,0.0,41.0,26.0,398.0,New York City,New York-Newark-Jersey City
36103158103,"Census Tract 1581.03, Suffolk County, New York",4448.0,2812.0,75823.0,308900.0,815.0,3018.0,74.0,0.0,131.0,0.0,10.0,77.0,1138.0,New York City,New York-Newark-Jersey City
36103158203,"Census Tract 1582.03, Suffolk County, New York",1496.0,1016.0,142500.0,497500.0,682.0,1293.0,37.0,0.0,84.0,0.0,0.0,0.0,82.0,New York City,New York-Newark-Jersey City
36103158309,"Census Tract 1583.09, Suffolk County, New York",4956.0,3456.0,91277.0,323800.0,1088.0,2866.0,600.0,0.0,217.0,0.0,86.0,158.0,1029.0,New York City,New York-Newark-Jersey City
36103158402,"Census Tract 1584.02, Suffolk County, New York",4500.0,3052.0,127478.0,435900.0,1618.0,3822.0,36.0,0.0,40.0,0.0,0.0,38.0,564.0,New York City,New York-Newark-Jersey City
36103158403,"Census Tract 1584.03, Suffolk County, New York",2072.0,1381.0,84875.0,242700.0,489.0,1442.0,376.0,0.0,56.0,0.0,26.0,17.0,155.0,New York City,New York-Newark-Jersey City
36103158509,"Census Tract 1585.09, Suffolk County, New York",4966.0,3511.0,75842.0,274600.0,674.0,3452.0,229.0,0.0,358.0,0.0,0.0,0.0,927.0,New York City,New York-Newark-Jersey City
36103158605,"Census Tract 1586.05, Suffolk County, New York",5022.0,3684.0,113929.0,355900.0,1280.0,3824.0,201.0,0.0,270.0,0.0,0.0,261.0,466.0,New York City,New York-Newark-Jersey City
36103158704,"Census Tract 1587.04, Suffolk County, New York",8937.0,6359.0,67547.0,245000.0,1958.0,4871.0,1158.0,0.0,74.0,0.0,18.0,123.0,2693.0,New York City,New York-Newark-Jersey City
36103122902,"Census Tract 1229.02, Suffolk County, New York",4210.0,3161.0,76829.0,348500.0,551.0,3508.0,133.0,0.0,31.0,0.0,0.0,71.0,467.0,New York City,New York-Newark-Jersey City
36103123401,"Census Tract 1234.01, Suffolk County, New York",4611.0,3239.0,95096.0,345900.0,539.0,2911.0,236.0,0.0,76.0,0.0,0.0,55.0,1333.0,New York City,New York-Newark-Jersey City
36103123500,"Census Tract 1235, Suffolk County, New York",6253.0,4250.0,78750.0,341000.0,1393.0,3421.0,580.0,6.0,101.0,0.0,0.0,7.0,2138.0,New York City,New York-Newark-Jersey City
36103124500,"Census Tract 1245, Suffolk County, New York",5432.0,3834.0,128875.0,447900.0,1921.0,4341.0,68.0,28.0,181.0,0.0,9.0,463.0,370.0,New York City,New York-Newark-Jersey City
36103124602,"Census Tract 1246.02, Suffolk County, New York",4080.0,3116.0,116250.0,517900.0,1700.0,3467.0,13.0,0.0,202.0,0.0,14.0,24.0,360.0,New York City,New York-Newark-Jersey City
36103135104,"Census Tract 1351.04, Suffolk County, New York",5459.0,3575.0,128389.0,480200.0,1701.0,5101.0,22.0,0.0,28.0,0.0,27.0,44.0,237.0,New York City,New York-Newark-Jersey City
36103158408,"Census Tract 1584.08, Suffolk County, New York",4181.0,2688.0,93036.0,257000.0,823.0,3760.0,53.0,0.0,16.0,0.0,0.0,8.0,344.0,New York City,New York-Newark-Jersey City
36103159203,"Census Tract 1592.03, Suffolk County, New York",5694.0,4291.0,101684.0,336300.0,1746.0,5046.0,220.0,0.0,37.0,0.0,0.0,34.0,357.0,New York City,New York-Newark-Jersey City
36103158507,"Census Tract 1585.07, Suffolk County, New York",3854.0,2435.0,98036.0,331400.0,811.0,2755.0,62.0,0.0,556.0,0.0,0.0,39.0,442.0,New York City,New York-Newark-Jersey City
36103147602,"Census Tract 1476.02, Suffolk County, New York",4986.0,3744.0,85465.0,404600.0,1101.0,4516.0,89.0,0.0,0.0,0.0,0.0,12.0,369.0,New York City,New York-Newark-Jersey City
36103158108,"Census Tract 1581.08, Suffolk County, New York",2888.0,1854.0,131429.0,406400.0,910.0,1900.0,41.0,5.0,539.0,0.0,10.0,63.0,330.0,New York City,New York-Newark-Jersey City
36103158505,"Census Tract 1585.05, Suffolk County, New York",4399.0,3050.0,97857.0,414400.0,1119.0,3569.0,112.0,0.0,245.0,0.0,84.0,25.0,364.0,New York City,New York-Newark-Jersey City
36103158510,"Census Tract 1585.10, Suffolk County, New York",6828.0,4769.0,87179.0,330400.0,1225.0,5369.0,68.0,0.0,439.0,0.0,213.0,25.0,714.0,New York City,New York-Newark-Jersey City
36103158606,"Census Tract 1586.06, Suffolk County, New York",4877.0,3370.0,86771.0,330500.0,630.0,4129.0,19.0,0.0,224.0,0.0,4.0,4.0,497.0,New York City,New York-Newark-Jersey City
36103158803,"Census Tract 1588.03, Suffolk County, New York",6967.0,4891.0,103333.0,397300.0,1575.0,5033.0,183.0,0.0,311.0,0.0,0.0,52.0,1388.0,New York City,New York-Newark-Jersey City
36103159000,"Census Tract 1590, Suffolk County, New York",4822.0,3432.0,66736.0,305100.0,1149.0,2795.0,230.0,0.0,23.0,0.0,0.0,51.0,1723.0,New York City,New York-Newark-Jersey City
36103159102,"Census Tract 1591.02, Suffolk County, New York",6720.0,4811.0,52297.0,268300.0,611.0,4671.0,148.0,0.0,270.0,0.0,0.0,22.0,1609.0,New York City,New York-Newark-Jersey City
36103159201,"Census Tract 1592.01, Suffolk County, New York",3157.0,2293.0,108889.0,319200.0,693.0,2389.0,1.0,0.0,7.0,0.0,0.0,0.0,760.0,New York City,New York-Newark-Jersey City
36103170001,"Census Tract 1700.01, Suffolk County, New York",5821.0,4359.0,86250.0,553800.0,1778.0,5417.0,14.0,134.0,17.0,0.0,0.0,46.0,327.0,New York City,New York-Newark-Jersey City
36103170202,"Census Tract 1702.02, Suffolk County, New York",3897.0,3330.0,68910.0,582600.0,1318.0,3324.0,42.0,7.0,3.0,0.0,0.0,79.0,442.0,New York City,New York-Newark-Jersey City
36103190402,"Census Tract 1904.02, Suffolk County, New York",2512.0,1752.0,81500.0,474800.0,629.0,1873.0,97.0,0.0,30.0,0.0,5.0,6.0,501.0,New York City,New York-Newark-Jersey City
36103190601,"Census Tract 1906.01, Suffolk County, New York",4762.0,3615.0,92697.0,603900.0,1641.0,4200.0,42.0,17.0,132.0,0.0,0.0,124.0,247.0,New York City,New York-Newark-Jersey City
36103201001,"Census Tract 2010.01, Suffolk County, New York",7205.0,5367.0,85946.0,674000.0,2497.0,5003.0,79.0,21.0,329.0,0.0,0.0,24.0,1749.0,New York City,New York-Newark-Jersey City
36103158607,"Census Tract 1586.07, Suffolk County, New York",3353.0,2385.0,90256.0,305600.0,476.0,2520.0,59.0,0.0,59.0,0.0,0.0,0.0,715.0,New York City,New York-Newark-Jersey City
36103159508,"Census Tract 1595.08, Suffolk County, New York",7786.0,5273.0,71910.0,189500.0,957.0,5978.0,505.0,42.0,45.0,0.0,0.0,555.0,661.0,New York City,New York-Newark-Jersey City
36103190706,"Census Tract 1907.06, Suffolk County, New York",4295.0,3419.0,73614.0,802300.0,1404.0,3324.0,228.0,0.0,115.0,0.0,0.0,44.0,584.0,New York City,New York-Newark-Jersey City
36103190800,"Census Tract 1908, Suffolk County, New York",3256.0,2606.0,78864.0,1195700.0,1363.0,2580.0,441.0,16.0,55.0,0.0,33.0,2.0,145.0,New York City,New York-Newark-Jersey City
36103110501,"Census Tract 1105.01, Suffolk County, New York",2803.0,1963.0,124000.0,669800.0,1242.0,2543.0,9.0,0.0,34.0,0.0,0.0,65.0,152.0,New York City,New York-Newark-Jersey City
36103110200,"Census Tract 1102, Suffolk County, New York",4979.0,3684.0,107917.0,530400.0,2238.0,4237.0,130.0,0.0,359.0,0.0,0.0,0.0,253.0,New York City,New York-Newark-Jersey City
36103122802,"Census Tract 1228.02, Suffolk County, New York",4147.0,2960.0,91523.0,332700.0,669.0,2625.0,524.0,0.0,35.0,0.0,24.0,104.0,835.0,New York City,New York-Newark-Jersey City
36103124200,"Census Tract 1242, Suffolk County, New York",5144.0,3904.0,87222.0,349300.0,963.0,4020.0,2.0,0.0,180.0,0.0,0.0,45.0,897.0,New York City,New York-Newark-Jersey City
36103147702,"Census Tract 1477.02, Suffolk County, New York",4824.0,3393.0,95938.0,367900.0,1234.0,4449.0,11.0,17.0,47.0,0.0,11.0,67.0,222.0,New York City,New York-Newark-Jersey City
36103158115,"Census Tract 1581.15, Suffolk County, New York",7101.0,4790.0,89107.0,344100.0,1508.0,5797.0,259.0,0.0,481.0,0.0,23.0,51.0,490.0,New York City,New York-Newark-Jersey City
36103158207,"Census Tract 1582.07, Suffolk County, New York",4554.0,3331.0,119167.0,575000.0,2148.0,3926.0,26.0,0.0,349.0,0.0,0.0,116.0,137.0,New York City,New York-Newark-Jersey City
36103158304,"Census Tract 1583.04, Suffolk County, New York",7146.0,4594.0,127908.0,440700.0,2247.0,5958.0,25.0,0.0,55.0,0.0,0.0,120.0,988.0,New York City,New York-Newark-Jersey City
36103158502,"Census Tract 1585.02, Suffolk County, New York",3513.0,2661.0,35703.0,324300.0,632.0,2987.0,35.0,0.0,35.0,0.0,0.0,38.0,418.0,New York City,New York-Newark-Jersey City
36103158608,"Census Tract 1586.08, Suffolk County, New York",3957.0,2672.0,92560.0,316700.0,583.0,2487.0,270.0,4.0,504.0,0.0,0.0,115.0,577.0,New York City,New York-Newark-Jersey City
36103158802,"Census Tract 1588.02, Suffolk County, New York",4742.0,3257.0,117313.0,401800.0,1435.0,4269.0,6.0,0.0,29.0,0.0,0.0,9.0,429.0,New York City,New York-Newark-Jersey City
36103158710,"Census Tract 1587.10, Suffolk County, New York",3687.0,2511.0,90250.0,325500.0,602.0,2636.0,511.0,46.0,84.0,0.0,51.0,64.0,295.0,New York City,New York-Newark-Jersey City
36103159105,"Census Tract 1591.05, Suffolk County, New York",7225.0,4923.0,69196.0,326400.0,1219.0,4893.0,218.0,0.0,262.0,0.0,0.0,160.0,1692.0,New York City,New York-Newark-Jersey City
36103159404,"Census Tract 1594.04, Suffolk County, New York",6674.0,4188.0,56071.0,221600.0,881.0,4138.0,929.0,17.0,239.0,0.0,12.0,172.0,1167.0,New York City,New York-Newark-Jersey City
36103159408,"Census Tract 1594.08, Suffolk County, New York",4264.0,2644.0,86833.0,245600.0,436.0,2895.0,199.0,141.0,137.0,0.0,4.0,77.0,883.0,New York City,New York-Newark-Jersey City
36103201003,"Census Tract 2010.03, Suffolk County, New York",3282.0,2519.0,92663.0,815300.0,876.0,2404.0,113.0,0.0,12.0,0.0,0.0,18.0,735.0,New York City,New York-Newark-Jersey City
36103170201,"Census Tract 1702.01, Suffolk County, New York",6474.0,4921.0,82222.0,524400.0,1916.0,6029.0,7.0,0.0,55.0,0.0,0.0,16.0,367.0,New York City,New York-Newark-Jersey City
36103159506,"Census Tract 1595.06, Suffolk County, New York",9195.0,5644.0,63009.0,217500.0,860.0,4688.0,1309.0,0.0,230.0,0.0,0.0,76.0,2892.0,New York City,New York-Newark-Jersey City
36103169701,"Census Tract 1697.01, Suffolk County, New York",8367.0,6042.0,116709.0,398900.0,2770.0,7703.0,50.0,6.0,62.0,0.0,3.0,49.0,500.0,New York City,New York-Newark-Jersey City
36103190502,"Census Tract 1905.02, Suffolk County, New York",2527.0,1839.0,84038.0,612300.0,849.0,1920.0,29.0,32.0,28.0,0.0,0.0,52.0,466.0,New York City,New York-Newark-Jersey City
